date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:34:23	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:37%20GMT	https://herfybd.com/assets/css/fonts/CustomDesignSet9f4d.svg?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/CustomDesignSet9f4d9f4d.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:23	3637122/3637122	---M--	200	added ('OK')	application/pdf	date:Wed,%2018%20Sep%202019%2006:34:46%20GMT	https://herfybd.com/assets/image/HERFY_MENU.pdf	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/HERFY_MENU.pdf	(from https://herfybd.com/)
22:34:23	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:38%20GMT	https://herfybd.com/assets/css/fonts/CraftEssential9f4d.svg?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/CraftEssential9f4d9f4d.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:23	213756/213756	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/CraftEssential9f4d.ttf?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/CraftEssential9f4d9f4d.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:24	119796/119796	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:36%20GMT	https://herfybd.com/assets/css/fonts/Business9f4d.ttf?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/Business9f4d9f4d.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:24	54264/54264	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:36%20GMT	https://herfybd.com/assets/css/fonts/Business9f4d.woff?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/Business9f4d9f4d.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:25	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:39%20GMT	https://herfybd.com/assets/css/fonts/Business9f4d.svg?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/Business9f4d.cf9f4d.delayed	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:25	213832/213832	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/CraftEssential9f4d.woff?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/CraftEssential9f4d9f4d.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:25	25988/25988	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/Development9f4d.ttf?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/Development9f4d9f4d.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:25	15760/15760	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/Development9f4d.woff?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/Development9f4d9f4d.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:25	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:40%20GMT	https://herfybd.com/assets/css/fonts/Development9f4d.svg?uo8kwk	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/Development9f4d9f4d.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:26	32820/32820	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/coffee-shopf791.ttf?4ci1u	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/coffee-shopf791f791.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:26	32896/32896	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/coffee-shopf791.woff?4ci1u	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/coffee-shopf791f791.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:26	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:41%20GMT	https://herfybd.com/assets/css/fonts/coffee-shopf791.svg?4ci1u	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/coffee-shopf791f791.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:27	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:41%20GMT	https://herfybd.com/assets/css/fonts/gastronomy-collection423e.svg?ekev2d	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/gastronomy-collection423e423e.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:27	260888/260888	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/gastronomy-collection423e.woff?ekev2d	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/gastronomy-collection423e423e.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:27	57936/57936	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/hotel-services49bd.ttf?acbqof	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/hotel-services49bd49bd.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:27	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:42%20GMT	https://herfybd.com/assets/css/fonts/hotel-services49bd.svg?acbqof	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/hotel-services49bd49bd.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:27	58012/58012	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/hotel-services49bd.woff?acbqof	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/hotel-services49bd49bd.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:27	20400/20400	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/restaurant-elementsbbb3.ttf?arbweu	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/restaurant-elementsbbb3bbb3.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:28	260812/260812	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/gastronomy-collection423e.ttf?ekev2d	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/gastronomy-collection423e423e.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:28	20476/20476	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/css/fonts/restaurant-elementsbbb3.woff?arbweu	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/restaurant-elementsbbb3bbb3.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:28	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:43%20GMT	https://herfybd.com/assets/css/fonts/restaurant-elementsbbb3.svg?arbweu	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/restaurant-elementsbbb3bbb3.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:28	42796/42796	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Oct%202018%2012:09:36%20GMT	https://herfybd.com/assets/css/fonts/CelebrationSetbbb3.woff?arbweu	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/CelebrationSetbbb3bbb3.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:28	42720/42720	---M--	200	added ('OK')	font/ttf	date:Wed,%2010%20Oct%202018%2012:09:36%20GMT	https://herfybd.com/assets/css/fonts/CelebrationSetbbb3.ttf?arbweu	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/CelebrationSetbbb3bbb3.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:29	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:43%20GMT	https://herfybd.com/assets/css/fonts/rCelebrationSetbbb3.svg?arbweu	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/rCelebrationSetbbb3bbb3.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:29	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:43%20GMT	https://herfybd.com/assets/css/gfx/diagonalstripe-black.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/gfx/diagonalstripe-black.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:29	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:44%20GMT	https://herfybd.com/assets/css/gfx/diagonalstripe.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/gfx/diagonalstripe.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:29	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:44%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/star.eot	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:30	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:44%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/stard41d.eot?	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/stard41dd41d.eot	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:30	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:45%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/star.woff	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/star.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:30	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:45%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/star.ttf	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/star.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:30	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:45%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/star.svg	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/star.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:31	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:45%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:31	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:46%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/WooCommerced41d.eot?	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/WooCommerced41dd41d.eot	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:31	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:46%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:31	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:46%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:32	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:46%20GMT	https://herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:32	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:47%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/loader.svg	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/loader.svg	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:32	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:47%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/visa.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/visa.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:32	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:47%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:33	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:47%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/laser.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/laser.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:33	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:48%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/diners.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/diners.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:33	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:48%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/maestro.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/maestro.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:33	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:48%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/jcb.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/jcb.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:34	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:48%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/amex.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/amex.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:34	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:49%20GMT	https://herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/discover.png	C:/My%20Web%20Sites/arbi/herfybd.com/plugins/woocommerce/assets/images/icons/credit-cards/discover.png	(from https://herfybd.com/assets/css/stylecrush.css)
22:34:34	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:49%20GMT	https://herfybd.com/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/arbi/herfybd.com/assets/fonts/fontawesome-webfont3e6e.eot	(from https://herfybd.com/assets/css/font-awesome.min.css)
22:34:34	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:49%20GMT	https://herfybd.com/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/arbi/herfybd.com/assets/fonts/fontawesome-webfontd41d.eot	(from https://herfybd.com/assets/css/font-awesome.min.css)
22:34:35	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:49%20GMT	https://herfybd.com/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/arbi/herfybd.com/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://herfybd.com/assets/css/font-awesome.min.css)
22:34:35	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:50%20GMT	https://herfybd.com/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/arbi/herfybd.com/assets/fonts/fontawesome-webfont3e6e.woff	(from https://herfybd.com/assets/css/font-awesome.min.css)
22:34:35	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:50%20GMT	https://herfybd.com/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/arbi/herfybd.com/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://herfybd.com/assets/css/font-awesome.min.css)
22:34:35	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:50%20GMT	https://herfybd.com/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/arbi/herfybd.com/assets/fonts/fontawesome-webfont3e6e.svg	(from https://herfybd.com/assets/css/font-awesome.min.css)
22:34:36	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:50%20GMT	https://herfybd.com/images/ajax-loader.gif	C:/My%20Web%20Sites/arbi/herfybd.com/images/ajax-loader.gif	(from https://herfybd.com/assets/css/stylesce.css)
22:34:36	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:51%20GMT	https://herfybd.com/assets/css/css/print.css	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/css/print.css	(from https://herfybd.com/assets/css/print.css)
22:34:36	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2004:34:51%20GMT	https://herfybd.com/assets/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://herfybd.com/assets/css/jquery-ui.min.css)
22:34:36	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2010:13:47%20GMT	https://herfybd.com/assets/css/fonts/flexslider-icon.eot	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/flexslider-icon.eot	(from https://herfybd.com/assets/css/flexslider.css)
22:34:37	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2010:13:47%20GMT	https://herfybd.com/assets/css/fonts/flexslider-icon.eot?	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/flexslider-icond41d.eot	(from https://herfybd.com/assets/css/flexslider.css)
22:34:37	1268/1268	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2010:14:04%20GMT	https://herfybd.com/assets/css/fonts/flexslider-icon.woff	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/flexslider-icon.woff	(from https://herfybd.com/assets/css/flexslider.css)
22:34:37	1892/1892	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2010:13:59%20GMT	https://herfybd.com/assets/css/fonts/flexslider-icon.ttf	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/flexslider-icon.ttf	(from https://herfybd.com/assets/css/flexslider.css)
22:34:37	2334/2334	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2010:13:52%20GMT	https://herfybd.com/assets/css/fonts/flexslider-icon.svg	C:/My%20Web%20Sites/arbi/herfybd.com/assets/css/fonts/flexslider-icon.svg	(from https://herfybd.com/assets/css/flexslider.css)
22:34:38	0/-1	---M--	301	error ('')			http://herfybd.com/webmail	C:/My%20Web%20Sites/arbi/herfybd.com/webmail.105.delayed	(from https://herfybd.com/home.ashx)
22:34:38	0/-1	---M--	301	error ('')			http://herfybd.com/webmail	C:/My%20Web%20Sites/arbi/herfybd.com/webmail.106.delayed	(from https://herfybd.com/menu.ashx)
22:34:38	0/-1	---M--	301	error ('')			http://herfybd.com/webmail	C:/My%20Web%20Sites/arbi/herfybd.com/webmail.108.delayed	(from https://herfybd.com/menu/burger.ashx)
22:34:38	55990/55990	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Dec%202018%2007:39:17%20GMT	https://herfybd.com/assets/uploads/hero_inner_page.jpg	C:/My%20Web%20Sites/arbi/herfybd.com/assets/uploads/hero_inner_page.jpg	(from https://herfybd.com/menu.ashx)
22:34:40	393813/393813	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:55:08%20GMT	https://herfybd.com/assets/image/combo_veggi_burger.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_veggi_burger.png	(from https://herfybd.com/menu/burger.ashx)
22:34:40	500009/500009	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:51:56%20GMT	https://herfybd.com/assets/image/combo_big_herfy.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_big_herfy.png	(from https://herfybd.com/menu/burger.ashx)
22:34:41	407771/407771	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:52:05%20GMT	https://herfybd.com/assets/image/combo_cheese_burger.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_cheese_burger.png	(from https://herfybd.com/menu/burger.ashx)
22:34:41	402984/402984	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:55:02%20GMT	https://herfybd.com/assets/image/combo_turky_burger.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_turky_burger.png	(from https://herfybd.com/menu/burger.ashx)
22:34:41	409330/409330	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Dec%202018%2010:31:34%20GMT	https://herfybd.com/assets/image/Super-Angus.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/Super-Angus.png	(from https://herfybd.com/menu/burger.ashx)
22:34:42	474529/474529	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:52:37%20GMT	https://herfybd.com/assets/image/combo_double_beef.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_double_beef.png	(from https://herfybd.com/menu/burger.ashx)
22:34:42	405861/405861	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:52:21%20GMT	https://herfybd.com/assets/image/combo_chilli_chicken.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_chilli_chicken.png	(from https://herfybd.com/menu/burger.ashx)
22:34:42	381167/381167	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Dec%202018%2009:51:07%20GMT	https://herfybd.com/assets/image/Super-Chicken.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/Super-Chicken.png	(from https://herfybd.com/menu/burger.ashx)
22:34:43	390473/390473	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:52:54%20GMT	https://herfybd.com/assets/image/combo_double_herfy.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_double_herfy.png	(from https://herfybd.com/menu/burger.ashx)
22:34:43	466307/466307	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:51:20%20GMT	https://herfybd.com/assets/image/angus_burger_combo.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/angus_burger_combo.png	(from https://herfybd.com/menu/burger.ashx)
22:34:43	358899/358899	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:54:31%20GMT	https://herfybd.com/assets/image/combo_super_chilli_chicken.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_super_chilli_chicken.png	(from https://herfybd.com/menu/burger.ashx)
22:34:44	383901/383901	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:54:33%20GMT	https://herfybd.com/assets/image/combo_super_fish_fillet.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_super_fish_fillet.png	(from https://herfybd.com/menu/burger.ashx)
22:34:44	446472/446472	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:53:09%20GMT	https://herfybd.com/assets/image/combo_grilled_chicken.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_grilled_chicken.png	(from https://herfybd.com/menu/burger.ashx)
22:34:44	0/-1	---M--	301	error ('')			http://herfybd.com/webmail	C:/My%20Web%20Sites/arbi/herfybd.com/webmail.119.delayed	(from https://herfybd.com/menu/chickenitem.ashx)
22:34:44	415127/415127	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:52:10%20GMT	https://herfybd.com/assets/image/combo_chicken_cheese.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_chicken_cheese.png	(from https://herfybd.com/menu/burger.ashx)
22:34:44	354178/354178	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2008:52:44%20GMT	https://herfybd.com/assets/image/combo_double_chicken.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/combo_double_chicken.png	(from https://herfybd.com/menu/burger.ashx)
22:34:45	284331/284331	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Dec%202018%2008:40:32%20GMT	https://herfybd.com/assets/image/chicken_popcorn.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/chicken_popcorn.png	(from https://herfybd.com/menu/chickenitem.ashx)
22:34:45	133953/133953	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Oct%202018%2012:09:38%20GMT	https://herfybd.com/assets/image/chicken_strips.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/chicken_strips.png	(from https://herfybd.com/menu/chickenitem.ashx)
22:34:45	285651/285651	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Dec%202018%2008:39:42%20GMT	https://herfybd.com/assets/image/chicken_nugget.png	C:/My%20Web%20Sites/arbi/herfybd.com/assets/image/chicken_nugget.png	(from https://herfybd.com/menu/chickenitem.ashx)
